City, Price ,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Sherbrooke," 465,501 ",2154 rue de la Golconda,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 469,361 ",928 rue Ells,2,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 339,000 ",2751 rue Crépeau,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 399,000 ","1458-1460, rue Mirka",4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 479,000 ",3785 chemin Glenday,5,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 699,000 ",1565 rue des Sables,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 465,000 ",1897 rue Jeanne-Sauvé,7,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 349,900 ",3339 rue Galt Ouest,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 415,048 ",935 rue Ells,1,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 421,816 ",2161 rue de la Golconda,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 489,000 ",2775 boulevard Queen-Victoria,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 674,000 ",257 rue des Grands-Ducs,5,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 820,000 ",193 rue Ernest-Bergeron,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 369,000 ",215-264 avenue du Parc,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 365,000 ",2656 rue des Alpes,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 1,095,000 ",4500 chemin Rhéaume,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 665,000 ","4690-4692, chemin de North Hatley",5,3,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 339,900 ","1326-1328, rue Belvédère Sud",4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 785,000 ","317-319, rue Saint Francis",3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 459,900 ",1712 rue des Étriers,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 925,000 ",1223 chemin du 6e Rang,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke, 6.00E+05 ,925-927 rue Aubry,6,4,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 729,000 ",3173 rue Delorme,5,4,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 349,000 ","359, 6e Avenue",7,7,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 485,000 ",2687 rue King Est,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 375,000 ",rue des Orpailleurs,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 478,440 ",3470 rue Nina-Owens,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 2,199,000 ","6525-6535, rue Bertrand-Fabi",18,12,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 506,000 ",3705 rue Fernand-Bachand,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 425,000 ",902 rue de Honfleur,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 599,000 ",679 rue Charlevoix,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 637,000 ","1307-1309-1311, rue Saint-André",4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 1,995,000 ",1367 chemin Hamel,5,3,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 599,000 ",905-255 rue Bellevue,2,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 850,000 ","3115-3117-3119-3121, rue du Chalumeau",9,4,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 525,000 ",980 rue des Jardins-Fleuris,6,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 664,900 ",2450 rue Montante,7,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 879,000 ","598-604, rue O'Bready",10,6,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 859,999 ","1100-1106, rue Woodward",6,4,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 415,500 ","388-392, avenue 13e Nord",5,3,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 366,000 ","397-399, rue Kennedy Sud",5,3,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 839,000 ",1402-120 rue de Candiac,2,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 421,900 ",1686 rue André-Collard,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 690,000 ","810-832, rue Saint-Louis",2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 550,000 ",2141 rue de Ville-Marie,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 380,000 ",5013 rue Albani,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 455,000 ",1452 rue du Madrid,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 478,520 ",1260 rue Lalemant,7,3,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 399,000 ",1797-1805 rue Galt Est,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 585,000 ",2704 rue Mérici,2,3,Quebec,172950,45.4,-71.9,65000
Sherbrooke, 8.00E+05 ,1695 rue des Frères-Giroux,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke, 8.00E+05 ,3430 chemin Dunant,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 599,000 ",136 rue Chalifoux,3,3,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 249,000 ",1681 boulevard du Mi-Vallon,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 539,000 ",745 rue de la Grande-Coulée,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 489,500 ",1745 rue des Frères-Giroux,5,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 459,000 ",983 rue Fabien,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 264,000 ",1738 rue des Roses,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 699,900 ",329 rue des Villas,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 489,900 ",172 rue Désilets,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 299,000 ",1-900 rue du Gisement,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 349,000 ",895 rue du Haut-Bois Sud,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 575,000 ",255 rue des Grenats,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 330,000 ",404-190 rue Don-Bosco,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 249,000 ",1681 boulevard du Mi-Vallon,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 539,000 ",745 rue de la Grande-Coulée,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 489,500 ",1745 rue des Frères-Giroux,5,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 459,000 ",983 rue Fabien,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 264,000 ",1738 rue des Roses,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 699,900 ",329 rue des Villas,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 489,900 ",172 rue Désilets,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 299,000 ",1-900 rue du Gisement,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 349,000 ",895 rue du Haut-Bois Sud,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 575,000 ",255 rue des Grenats,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 330,000 ",404-190 rue Don-Bosco,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 249,000 ",1681 boulevard du Mi-Vallon,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 539,000 ",745 rue de la Grande-Coulée,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 489,500 ",1745 rue des Frères-Giroux,5,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 459,000 ",983 rue Fabien,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 264,000 ",1738 rue des Roses,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 699,900 ",329 rue des Villas,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 489,900 ",172 rue Désilets,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 299,000 ",1-900 rue du Gisement,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 349,000 ",895 rue du Haut-Bois Sud,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 575,000 ",255 rue des Grenats,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 330,000 ",404-190 rue Don-Bosco,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 249,000 ",1681 boulevard du Mi-Vallon,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 539,000 ",745 rue de la Grande-Coulée,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 489,500 ",1745 rue des Frères-Giroux,5,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 459,000 ",983 rue Fabien,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 264,000 ",1738 rue des Roses,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 699,900 ",329 rue des Villas,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 489,900 ",172 rue Désilets,3,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 299,000 ",1-900 rue du Gisement,2,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 349,000 ",895 rue du Haut-Bois Sud,3,1,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 575,000 ",255 rue des Grenats,4,2,Quebec,172950,45.4,-71.9,65000
Sherbrooke," 330,000 ",404-190 rue Don-Bosco,2,1,Quebec,172950,45.4,-71.9,65000
White Rock," 1,599,000 ",15852 MOUNTAIN VIEW DRIVE,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 549,999 ",308-1561 VIDAL STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 619,000 ",306-15765 CROYDON DRIVE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 579,000 ",303-15168 33 AVENUE,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,399,000 ",4720 203 STREET,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,100,000 ",14208 36A AVENUE,3,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,248,000 ",278 174A STREET,4,5,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,900,000 ",1859 140A STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,785,000 ",16745 20 AVENUE,6,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,499,000 ",4608 207A STREET,3,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 619,900 ",309-15275 19 AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 679,000 ",1501-1588 JOHNSTON ROAD,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,149,800 ",4660 203 STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,250,000 ",1569 130 STREET,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,518,000 ",14295 29A AVENUE,6,5,British Columbia,109167,49.025,-122.8028,73000
White Rock," 359,000 ",139-1840 160 STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,399,900 ",866 LEE STREET,5,5,British Columbia,109167,49.025,-122.8028,73000
White Rock," 648,000 ",7-15971 MARINE DRIVE,2,0,British Columbia,109167,49.025,-122.8028,73000
White Rock," 549,000 ",405-5486 199A STREET,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 938,000 ",315-15165 THRIFT AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 599,000 ",3F-1400 GEORGE STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,599,800 ",2974 152A STREET,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 490,888 ",3-15850 26 AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,479,000 ",1216 KENT STREET,6,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,599,000 ",1593 STEVENS STREET,4,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 519,900 ",209-20268 54 AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 449,900 ",305-1360 MARTIN STREET,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 729,800 ",90-15233 34 AVENUE,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 10,200,000 ",2388 128 STREET,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,588,000 ",2278 135A STREET,3,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,738,000 ",1108 161 STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 849,000 ",110-20416 PARK AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 569,900 ",106-3319 148 STREET,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 858,000 ",104-1551 FOSTER STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,499,606 ",13230 15 AVENUE,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,399,000 ",1373 129 STREET,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 6,888,000 ",2458 140 STREET,11,12,British Columbia,109167,49.025,-122.8028,73000
White Rock," 569,900 ",307-3319 148 STREET,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,599,000 ",16781 21A AVENUE,8,8,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,879,000 ",2372 157 STREET,5,6,British Columbia,109167,49.025,-122.8028,73000
White Rock," 4,499,000 ",2546 200 STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,225,000 ",5-15137 24 AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 18,700,000 ",2308 128 STREET,5,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 899,900 ",79 2350 165 STREET,2,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 949,000 ",21-2427 164 STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 525,000 ",408-15775 CROYDON DRIVE,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,323,000 ",603-15445 VINE AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 4,098,000 ",14123 34A AVENUE,6,8,British Columbia,109167,49.025,-122.8028,73000
White Rock," 680,000 ",203-1488 MERKLIN STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,290,000 ",51-2603 162 STREET,5,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 849,900 ",46-5550 LANGLEY BYPASS,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,098,000 ",401-15310 17A AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 3,898,000 ",1646 135B STREET,9,10,British Columbia,109167,49.025,-122.8028,73000
White Rock," 728,800 ",509-5486 199A STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,299,900 ",12764 16 AVENUE,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,999,999 ",18938 54A AVENUE,6,6,British Columbia,109167,49.025,-122.8028,73000
White Rock," 799,900 ",101-3585 146A STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 488,900 ",301-20268 54 AVENUE,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,488,800 ",2928 KIDD ROAD,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,098,000 ",30-16685 25 AVENUE,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,749,000 ",20-3355 MORGAN CREEK WAY,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 479,000 ",221-1588 BEST STREET,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 499,888 ",203-15988 26 AVENUE,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,080,000 ",1602-1588 JOHNSTON ROAD,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,149,000 ",1646 138A STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,799,900 ",18306 55 AVENUE,5,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,398,000 ",406-1500 MARTIN STREET,2,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 699,900 ",3-5255 201A STREET,3,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,330,000 ",12545 23 AVENUE,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,299,000 ",404-14855 THRIFT AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 699,000 ",13-5388 201A STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,079,000 ",13-19749 55 AVENUE,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 635,000 ",415-5486 199A STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 549,900 ",307-1354 WINTER STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 679,000 ",37-1400 164 STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 899,800 ",1481 BEST STREET,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,775,000 ",1957 KING GEORGE BOULEVARD,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 569,900 ",301-1390 MARTIN STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 889,900 ",109-16433 19 AVENUE,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,950,000 ",2089 134 STREET,7,5,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,549,900 ",1505-1588 JOHNSTON ROAD,2,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,429,000 ",67-350 174 STREET,2,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,749,900 ",16729 16 AVENUE,7,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,524,000 ",20812 43 AVENUE,5,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 619,000 ",112-15137 33 AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 588,000 ",442-15850 26 AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,299,800 ",16228 25 AVENUE,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,649,000 ",14635 36B AVENUE,6,5,British Columbia,109167,49.025,-122.8028,73000
White Rock," 3,098,000 ",13563 28 AVENUE,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,088,000 ",14752 34A AVENUE,5,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 389,000 ",216-20454 53 AVENUE,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,300,000 ",206-1501 VIDAL STREET,2,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 998,000 ",853 MAPLE STREET,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 3,290,000 ",16974 31ST AVENUE,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 669,000 ",301-1153 VIDAL STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,399,000 ",12610 25 AVENUE,4,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,649,999 ",20165 27 AVENUE,9,8,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,298,000 ",1957 158A STREET,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,480,000 ",81-350 174 STREET,2,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,240,000 ",40-2687 158 STREET,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 234,900 ",903-14824 NORTH BLUFF ROAD,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,445,000 ",1508 160A STREET,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,499,900 ",14371 SUNSET DRIVE,5,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 4,198,000 ",507-1588 JOHNSTON ROAD,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 998,000 ",15510 17A AVENUE,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,499,000 ",1695 167 STREET,6,8,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,699,000 ",20121 48 AVENUE,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,436,900 ",16701 15A AVENUE,5,5,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,799,900 ",3771 198 STREET,8,9,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,898,888 ",2296 CHANTRELL PARK DRIVE,6,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 3,199,000 ",2104 165A STREET,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,649,900 ",28-16228 16 AVENUE,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 849,888 ",16679 15A AVENUE,9,9,British Columbia,109167,49.025,-122.8028,73000
White Rock," 819,900 ",22-2070 OAK MEADOWS DRIVE,2,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 824,900 ",39-15775 MOUNTAIN VIEW DRIVE,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 599,800 ",417-20219 54A AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,695,000 ",3962 201A STREET,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 479,500 ",509-5504 BRYDON CRESCENT,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,849,000 ",1987 131 STREET,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 479,500 ",507-5504 BRYDON CRESCENT,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,960,000 ",13018 MARINE DRIVE,7,5,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,749,999 ",16707 15A AVENUE,5,6,British Columbia,109167,49.025,-122.8028,73000
White Rock," 3,200,000 ",1603 KING GEORGE BOULEVARD,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,590,000 ",1563 LEE STREET,4,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,999,000 ",14728 55 AVENUE,5,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,499,000 ",2223 154 STREET,5,5,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,499,900 ",20431 40B AVENUE,6,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,199,000 ",66-2533 152 STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,799,000 ",1547 161 STREET,6,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,499,900 ",804-1439 GEORGE STREET,2,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,321,000 ",19-277 171 STREET,3,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,650,000 ",5031 208A STREET,6,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 659,900 ",202-20145 55A AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,098,999 ",309-15165 THRIFT AVENUE,2,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 849,000 ",30-2729 158 STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 7,588,000 ",19905 32 AVENUE,6,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 949,900 ",36-3399 151 STREET,3,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 838,880 ",1-4840 207TH STREET,3,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 439,900 ",201-1554 GEORGE STREET,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,298,000 ",1955 158A STREET,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,520,000 ",2818 202 STREET,5,6,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,148,000 ",80-2501 161A STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 899,900 ",109-3535 146A STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,980,000 ",2798 162 STREET,10,9,British Columbia,109167,49.025,-122.8028,73000
White Rock," 649,000 ",103-2151 151A STREET,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 699,900 ",310-15777 MARINE DRIVE,2,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 3,360,000 ",1701-1500 MARTIN AVENUE,3,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,599,000 ",19650 46 AVENUE,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 650,000 ",903-15152 RUSSELL AVENUE,1,1,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,678,000 ",16431 11A AVENUE,3,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,875,000 ",1052 HABGOOD STREET,4,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 879,900 ",19-19628 55A AVENUE,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,625,000 ",20055 40A AVENUE,3,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,080,800 ",503-15445 VINE AVENUE,2,2,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,749,888 ",16793 20 AVENUE,6,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,390,000 ",13355 AMBLE WOOD DRIVE,4,4,British Columbia,109167,49.025,-122.8028,73000
White Rock," 999,999 ",40-16685 25 AVENUE,4,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,359,000 ",4467 202 STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 1,599,000 ",3649 206A STREET,3,3,British Columbia,109167,49.025,-122.8028,73000
White Rock," 2,750,000 ",1504 BISHOP ROAD,5,6,British Columbia,109167,49.025,-122.8028,73000
